observation_id,uri,quality_grade,license_code,taxon_id,taxon_name,taxon_rank,taxon_preferred_common_name,ofv_id_meant_field_id,ofv_id_meant_value,ofv_special_feeding_field_id,ofv_special_feeding_value,photo_urls_medium,photo_count,location,positional_accuracy,place_country_name,place_state_name,place_county_name,place_town_name,kingdom_id,kingdom_name,phylum_id,phylum_name,class_id,class_name,order_id,order_name,family_id,family_name,genus_id,genus_name,species_id,species_name
339948077,https://www.inaturalist.org/observations/339948077,research,cc-by-nc,4756,Cathartes aura,species,Turkey Vulture,12795.0,eater,16376.0,Scavenging or Decomposition,https://inaturalist-open-data.s3.amazonaws.com/photos/618522651/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522668/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522675/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522691/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522723/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522712/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522729/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522734/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618522748/medium.jpg,9,"36.8170465043,-121.7924367437",100.0,,,,,1,Animalia,2,Chordata,3.0,Aves,559244.0,Cathartiformes,71306.0,Cathartidae,4755.0,Cathartes,4756.0,Cathartes aura
339945807,https://www.inaturalist.org/observations/339945807,research,cc-by-nc,4345,Larus occidentalis,species,Western Gull,12795.0,eater,16376.0,Scavenging or Decomposition,https://inaturalist-open-data.s3.amazonaws.com/photos/618517819/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618517821/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618517882/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618517818/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618517883/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618517887/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618517926/medium.jpg,7,"36.8158612127,-121.7918252001",100.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,4345.0,Larus occidentalis
339919588,https://www.inaturalist.org/observations/339919588,research,cc-by,391720,Lindingaspis rossi,species,Ross' Black Scale,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/618465383/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618465375/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618465395/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618465374/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618465405/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618465393/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/618465392/medium.jpg,7,"37.4021533333,-122.0971221667",22.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,48093.0,Diaspididae,376874.0,Lindingaspis,391720.0,Lindingaspis rossi
339908235,https://www.inaturalist.org/observations/339908235,research,cc-by-nc,52763,Cephalanthus occidentalis,species,buttonbush,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/618452115/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/102541386/medium.jpeg,2,"30.548866529,-94.2598036432",15.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47363.0,Gentianales,47693.0,Rubiaceae,52728.0,Cephalanthus,52763.0,Cephalanthus occidentalis
339799625,https://www.inaturalist.org/observations/339799625,research,cc-by,47219,Apis mellifera,species,Western Honey Bee,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/505069588/medium.jpg,1,"-0.1923262,-78.5211919",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47221.0,Apidae,47220.0,Apis,47219.0,Apis mellifera
339633540,https://www.inaturalist.org/observations/339633540,research,cc-by-nc,118552,Felis catus,species,Domestic Cat,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/617877234/medium.jpg,1,"-37.8591833333,175.681825",10.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,41573.0,Carnivora,41944.0,Felidae,41956.0,Felis,118552.0,Felis catus
339632321,https://www.inaturalist.org/observations/339632321,research,cc-by-nc,53387,Cornus sericea,species,red osier dogwood,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/570788975/medium.jpg,1,"47.0777232285,-122.711243902",4.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47195.0,Cornales,47194.0,Cornaceae,47193.0,Cornus,53387.0,Cornus sericea
339576790,https://www.inaturalist.org/observations/339576790,research,cc-by,60082,Lathraea clandestina,species,Purple Toothwort,12795.0,organism being eaten,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/617769794/medium.jpg,1,"43.3588138889,-5.1008777778",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,48151.0,Lamiales,47322.0,Orobanchaceae,60096.0,Lathraea,60082.0,Lathraea clandestina
339530410,https://www.inaturalist.org/observations/339530410,research,cc-by-nc,158768,Asimina obovata,species,Flag-pawpaw,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/617676213/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617676220/medium.jpg,2,"27.5368099722,-81.478131",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,50898.0,Magnoliales,50899.0,Annonaceae,50900.0,Asimina,158768.0,Asimina obovata
339484966,https://www.inaturalist.org/observations/339484966,research,cc0,64968,Anaxyrus americanus,species,American Toad,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/41843755/medium.jpg,1,"41.1281413328,-74.9109094335",16.0,,,,,1,Animalia,2,Chordata,20978.0,Amphibia,20979.0,Anura,21359.0,Bufonidae,64747.0,Anaxyrus,64968.0,Anaxyrus americanus
339447471,https://www.inaturalist.org/observations/339447471,research,cc-by,396652,Saissetia oleae,species,Black Olive Scale,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/617505101/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617505099/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617505097/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617505098/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617505103/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617505091/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617505106/medium.jpg,7,"37.4009583333,-122.0973195",4.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,49456.0,Coccidae,330973.0,Saissetia,396652.0,Saissetia oleae
339413207,https://www.inaturalist.org/observations/339413207,research,cc-by,124215,Hyles livornica,species,Striped Hawkmoth,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/617438781/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617438801/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617438818/medium.jpg,3,"26.1257204457,37.6114834473",5.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,47213.0,Sphingidae,49349.0,Hyles,124215.0,Hyles livornica
339413099,https://www.inaturalist.org/observations/339413099,research,cc-by,202554,Asphodelus tenuifolius,species,Annual Asphodel,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/617438650/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617438676/medium.jpg,2,"26.1262029813,37.6111411303",5.0,,,,,47126,Plantae,211194,Tracheophyta,47163.0,Liliopsida,47218.0,Asparagales,71400.0,Asphodelaceae,71991.0,Asphodelus,202554.0,Asphodelus tenuifolius
339225579,https://www.inaturalist.org/observations/339225579,research,cc-by,7109,Lophodytes cucullatus,species,Hooded Merganser,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/617048892/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048909/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048927/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048944/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048958/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048966/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048976/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048983/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617048993/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617049006/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/617049011/medium.jpg,11,"37.6829616667,-121.9147416667",4.0,,,,,1,Animalia,2,Chordata,3.0,Aves,6888.0,Anseriformes,6912.0,Anatidae,7108.0,Lophodytes,7109.0,Lophodytes cucullatus
339197557,https://www.inaturalist.org/observations/339197557,research,cc-by,53359,Baccharis pilularis,species,coyote brush,12795.0,organism being eaten,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/616991445/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616991458/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616991463/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616991464/medium.jpg,4,"35.2634116667,-120.7092966667",4.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47605.0,Asterales,47604.0,Asteraceae,52111.0,Baccharis,53359.0,Baccharis pilularis
339189573,https://www.inaturalist.org/observations/339189573,research,cc-by,12231,Manorina melanocephala,species,Noisy Miner,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/348631255/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/348631273/medium.jpeg,2,"-38.1152319771,147.0740294113",15.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,12160.0,Meliphagidae,12222.0,Manorina,12231.0,Manorina melanocephala
339187881,https://www.inaturalist.org/observations/339187881,research,cc-by,47219,Apis mellifera,species,Western Honey Bee,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/351485161/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/351485175/medium.jpeg,2,"-34.075388957,151.0554116921",2.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47221.0,Apidae,47220.0,Apis,47219.0,Apis mellifera
339173039,https://www.inaturalist.org/observations/339173039,research,cc-by,78946,Salix lutea,species,yellow willow,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/616943579/medium.jpg,1,"37.653846,-113.053683",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,51820.0,Malpighiales,47567.0,Salicaceae,53453.0,Salix,78946.0,Salix lutea
339168613,https://www.inaturalist.org/observations/339168613,research,cc-by-nc,321064,Acacia myrtifolia,species,Myrtle Wattle,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616917947/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616917952/medium.jpg,2,"-36.9878057538,142.4331340726",150.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47123.0,Fabales,47122.0,Fabaceae,47452.0,Acacia,321064.0,Acacia myrtifolia
339128282,https://www.inaturalist.org/observations/339128282,research,cc-by,118970,Bombus impatiens,species,Common Eastern Bumble Bee,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/616850264/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616850260/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616850265/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616850268/medium.jpg,4,"43.0782916667,-88.4867",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47221.0,Apidae,52775.0,Bombus,118970.0,Bombus impatiens
339128191,https://www.inaturalist.org/observations/339128191,research,cc-by,67760,Popillia japonica,species,Japanese Beetle,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616850096/medium.jpg,1,"43.0784,-88.4862694444",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47208.0,Coleoptera,48201.0,Scarabaeidae,67761.0,Popillia,67760.0,Popillia japonica
339128187,https://www.inaturalist.org/observations/339128187,research,cc-by,53034,Ambrosia trifida,species,giant ragweed,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616850080/medium.jpg,1,"43.0784,-88.4862694444",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47605.0,Asterales,47604.0,Asteraceae,53036.0,Ambrosia,53034.0,Ambrosia trifida
339128163,https://www.inaturalist.org/observations/339128163,research,cc-by,60132,Cirsium arvense,species,creeping thistle,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/616849969/medium.jpg,1,"43.1044388889,-88.4318472222",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47605.0,Asterales,47604.0,Asteraceae,48561.0,Cirsium,60132.0,Cirsium arvense
339094010,https://www.inaturalist.org/observations/339094010,research,cc0,12727,Turdus migratorius,species,American Robin,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/8158662/medium.jpg,1,"40.7416550258,-74.174573868",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,15977.0,Turdidae,12705.0,Turdus,12727.0,Turdus migratorius
339089145,https://www.inaturalist.org/observations/339089145,research,cc0,13858,Passer domesticus,species,House Sparrow,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/318924725/medium.jpg,1,"43.561630963,-89.70219662",16.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,13685.0,Passeridae,13847.0,Passer,13858.0,Passer domesticus
339047738,https://www.inaturalist.org/observations/339047738,research,cc0,8010,Corvus corax,species,Common Raven,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616684663/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616684528/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616684570/medium.jpg,3,"35.3317397407,-119.3633799351",13.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,7823.0,Corvidae,7998.0,Corvus,8010.0,Corvus corax
338960784,https://www.inaturalist.org/observations/338960784,research,cc-by,555973,Afruca tangeri,species,West African Fiddler Crab,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616498857/medium.jpg,1,"36.4722844054,-6.2109673753",61.0,,,,,1,Animalia,47120,Arthropoda,47187.0,Malacostraca,47186.0,Decapoda,51932.0,Ocypodidae,555972.0,Afruca,555973.0,Afruca tangeri
338960783,https://www.inaturalist.org/observations/338960783,research,cc-by,3901,Numenius phaeopus,species,Eurasian Whimbrel,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616498849/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616498854/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616498859/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616498864/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616498870/medium.jpg,5,"36.4723189155,-6.2109673753",141.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,3835.0,Scolopacidae,3894.0,Numenius,3901.0,Numenius phaeopus
338955864,https://www.inaturalist.org/observations/338955864,research,cc-by,8010,Corvus corax,species,Common Raven,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616501761/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616501770/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616501787/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616501801/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616501819/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616501834/medium.jpg,6,"37.619475,-121.7534633333",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,7823.0,Corvidae,7998.0,Corvus,8010.0,Corvus corax
338949235,https://www.inaturalist.org/observations/338949235,research,cc-by,967162,Ocnogyna boeticum,species,Rambur's Pellicle,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616486878/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616486882/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616486933/medium.jpg,3,"37.2696055556,-5.5019722222",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,121850.0,Erebidae,342616.0,Ocnogyna,967162.0,Ocnogyna boeticum
338924205,https://www.inaturalist.org/observations/338924205,research,cc-by-nc,559447,Opisthacanthus capensis,species,Cape Docile Scorpion,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616388362/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616388461/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616388468/medium.jpg,3,"-33.9331632997,22.0652022",4.0,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,48894.0,Scorpiones,370683.0,Hormuridae,203836.0,Opisthacanthus,559447.0,Opisthacanthus capensis
338848951,https://www.inaturalist.org/observations/338848951,research,cc-by,58752,Toxomerus occidentalis,species,Western Calligrapher,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/616299653/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616299664/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616299665/medium.jpg,3,"35.4767079857,-121.0129988448",8.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47822.0,Diptera,49995.0,Syrphidae,58753.0,Toxomerus,58752.0,Toxomerus occidentalis
338846557,https://www.inaturalist.org/observations/338846557,research,cc-by,58752,Toxomerus occidentalis,species,Western Calligrapher,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/616294756/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616294748/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616294752/medium.jpg,3,"35.4774866667,-121.0098583333",3.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47822.0,Diptera,49995.0,Syrphidae,58753.0,Toxomerus,58752.0,Toxomerus occidentalis
338845282,https://www.inaturalist.org/observations/338845282,research,cc-by,13770,Estrilda astrild,species,Common Waxbill,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/616291894/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/616291896/medium.jpg,2,"-34.0596415846,18.4982571992",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,71322.0,Estrildidae,13763.0,Estrilda,13770.0,Estrilda astrild
