observation_id,photo_id,image_id,license_code,square_url,medium_url,large_url,original_url,scientific_name,common_name,taxon_rank,ob_license_code,quality_grade,uri,pred_prey,special_type_of_feeding,taxon_kingdom,taxon_phylum,taxon_class,taxon_order,taxon_family,taxon_genus,taxon_species
340337865,533753923,obs_340337865_photo_533753923,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/533753923/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/533753923/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/533753923/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/533753923/original.jpg,Vicia cracca,tufted vetch,species,cc-by-nc,research,https://www.inaturalist.org/observations/340337865,Prey,Pollination,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia cracca
340337865,533753939,obs_340337865_photo_533753939,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/533753939/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/533753939/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/533753939/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/533753939/original.jpg,Vicia cracca,tufted vetch,species,cc-by-nc,research,https://www.inaturalist.org/observations/340337865,Prey,Pollination,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia cracca
340337296,536341964,obs_340337296_photo_536341964,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/536341964/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536341964/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536341964/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536341964/original.jpg,Lotus corniculatus,bird's-foot trefoil,species,cc-by-nc,research,https://www.inaturalist.org/observations/340337296,Prey,Pollination,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus corniculatus
340326194,619295158,obs_340326194_photo_619295158,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619295158/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295158/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295158/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295158/original.jpg,Pseudocercospora fuliginosa,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/340326194,Pred,Parasitism,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercospora,Pseudocercospora fuliginosa
340326194,619295139,obs_340326194_photo_619295139,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619295139/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295139/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295139/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295139/original.jpg,Pseudocercospora fuliginosa,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/340326194,Pred,Parasitism,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercospora,Pseudocercospora fuliginosa
340326194,619295155,obs_340326194_photo_619295155,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619295155/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295155/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295155/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295155/original.jpg,Pseudocercospora fuliginosa,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/340326194,Pred,Parasitism,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercospora,Pseudocercospora fuliginosa
340326193,619295159,obs_340326193_photo_619295159,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619295159/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295159/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295159/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619295159/original.jpg,Diospyros virginiana,American persimmon,species,cc-by-nc,research,https://www.inaturalist.org/observations/340326193,Prey,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros virginiana
340304697,619256274,obs_340304697_photo_619256274,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619256274/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256274/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256274/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256274/original.jpg,Haemopis grandis,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/340304697,Pred,Predation,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,Haemopis grandis
340304697,619256243,obs_340304697_photo_619256243,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619256243/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256243/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256243/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256243/original.jpg,Haemopis grandis,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/340304697,Pred,Predation,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,Haemopis grandis
340304697,619256316,obs_340304697_photo_619256316,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619256316/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256316/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256316/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619256316/original.jpg,Haemopis grandis,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/340304697,Pred,Predation,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,Haemopis grandis
340271239,619190263,obs_340271239_photo_619190263,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190263/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190263/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190263/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190263/original.jpg,Rhopalomyia californica,Coyote Brush Bud Gall Midge,species,cc-by,research,https://www.inaturalist.org/observations/340271239,Pred,Parasitism,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,Rhopalomyia californica
340271239,619190267,obs_340271239_photo_619190267,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190267/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190267/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190267/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190267/original.jpg,Rhopalomyia californica,Coyote Brush Bud Gall Midge,species,cc-by,research,https://www.inaturalist.org/observations/340271239,Pred,Parasitism,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,Rhopalomyia californica
340271239,619190268,obs_340271239_photo_619190268,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190268/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190268/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190268/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190268/original.jpg,Rhopalomyia californica,Coyote Brush Bud Gall Midge,species,cc-by,research,https://www.inaturalist.org/observations/340271239,Pred,Parasitism,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,Rhopalomyia californica
340271239,619190266,obs_340271239_photo_619190266,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190266/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190266/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190266/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190266/original.jpg,Rhopalomyia californica,Coyote Brush Bud Gall Midge,species,cc-by,research,https://www.inaturalist.org/observations/340271239,Pred,Parasitism,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,Rhopalomyia californica
340271239,619190273,obs_340271239_photo_619190273,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190273/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190273/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190273/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190273/original.jpg,Rhopalomyia californica,Coyote Brush Bud Gall Midge,species,cc-by,research,https://www.inaturalist.org/observations/340271239,Pred,Parasitism,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,Rhopalomyia californica
340271186,619190124,obs_340271186_photo_619190124,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190124/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190124/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190124/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190124/original.jpg,Baccharis pilularis,coyote brush,species,cc-by,research,https://www.inaturalist.org/observations/340271186,Prey,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis pilularis
340271186,619190122,obs_340271186_photo_619190122,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/619190122/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190122/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190122/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619190122/original.jpg,Baccharis pilularis,coyote brush,species,cc-by,research,https://www.inaturalist.org/observations/340271186,Prey,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis pilularis
340263466,619175705,obs_340263466_photo_619175705,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619175705/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175705/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175705/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175705/original.jpg,Cirsium ehrenbergii,red thistle,species,cc-by-nc,research,https://www.inaturalist.org/observations/340263466,Prey,Pollination,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium ehrenbergii
340263466,619175707,obs_340263466_photo_619175707,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619175707/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175707/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175707/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175707/original.jpg,Cirsium ehrenbergii,red thistle,species,cc-by-nc,research,https://www.inaturalist.org/observations/340263466,Prey,Pollination,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium ehrenbergii
340263466,619175708,obs_340263466_photo_619175708,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619175708/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175708/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175708/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619175708/original.jpg,Cirsium ehrenbergii,red thistle,species,cc-by-nc,research,https://www.inaturalist.org/observations/340263466,Prey,Pollination,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium ehrenbergii
340261882,619172320,obs_340261882_photo_619172320,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/619172320/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172320/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172320/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172320/original.jpg,Falco sparverius,American Kestrel,species,cc-by,research,https://www.inaturalist.org/observations/340261882,Pred,Predation,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius
340261882,619172337,obs_340261882_photo_619172337,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/619172337/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172337/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172337/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172337/original.jpg,Falco sparverius,American Kestrel,species,cc-by,research,https://www.inaturalist.org/observations/340261882,Pred,Predation,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius
340261882,619172349,obs_340261882_photo_619172349,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/619172349/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172349/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172349/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172349/original.jpg,Falco sparverius,American Kestrel,species,cc-by,research,https://www.inaturalist.org/observations/340261882,Pred,Predation,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius
340261882,619172367,obs_340261882_photo_619172367,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/619172367/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172367/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172367/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172367/original.jpg,Falco sparverius,American Kestrel,species,cc-by,research,https://www.inaturalist.org/observations/340261882,Pred,Predation,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius
340261882,619172382,obs_340261882_photo_619172382,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/619172382/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172382/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172382/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619172382/original.jpg,Falco sparverius,American Kestrel,species,cc-by,research,https://www.inaturalist.org/observations/340261882,Pred,Predation,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius
340201729,619048233,obs_340201729_photo_619048233,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619048233/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048233/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048233/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048233/original.jpg,Terrapene carolina carolina,Eastern Box Turtle,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/340201729,Pred,Predation,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene carolina
340201729,619048235,obs_340201729_photo_619048235,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619048235/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048235/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048235/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048235/original.jpg,Terrapene carolina carolina,Eastern Box Turtle,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/340201729,Pred,Predation,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene carolina
340201729,619048220,obs_340201729_photo_619048220,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619048220/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048220/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048220/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048220/original.jpg,Terrapene carolina carolina,Eastern Box Turtle,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/340201729,Pred,Predation,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene carolina
340201729,619048218,obs_340201729_photo_619048218,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619048218/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048218/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048218/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048218/original.jpg,Terrapene carolina carolina,Eastern Box Turtle,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/340201729,Pred,Predation,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene carolina
340201729,619048219,obs_340201729_photo_619048219,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619048219/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048219/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048219/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619048219/original.jpg,Terrapene carolina carolina,Eastern Box Turtle,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/340201729,Pred,Predation,Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene carolina
340178684,619000728,obs_340178684_photo_619000728,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619000728/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619000728/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619000728/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619000728/original.jpg,Pandion haliaetus,Osprey,species,cc-by-nc,research,https://www.inaturalist.org/observations/340178684,Pred,Predation,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus
