id,uuid,quality_grade,url,image_url,description,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,"field:id meant for ""eater"" or organism being eaten?","field:url for ""partner"" observation",field:is observation one of these special types of feeding?
1515087,a948d266-7fa1-47eb-adb8-7d077f63ad22,research,http://www.inaturalist.org/observations/1515087,https://inaturalist-open-data.s3.amazonaws.com/photos/1876902/medium.jpg,Juvenile rat snake(?) eating a bird it cauhgt in a tree within a residential area,Gray Ratsnake,Pantherophis spiloides,Gray Ratsnake,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pantherophis,,Pantherophis spiloides,,,,,eater,,"No, none of these"
1515651,4eb219bf-cc24-4884-8d55-9673734efe0c,needs_id,http://www.inaturalist.org/observations/1515651,https://inaturalist-open-data.s3.amazonaws.com/photos/1877535/medium.jpg,Pachycerina sp.,Pachycerina vaga,Pachycerina vaga,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Lauxanioidea,Lauxaniidae,Lauxaniinae,,,,Pachycerina,,Pachycerina vaga,,,,,eater,https://www.inaturalist.org/observations/66415616,
1541560,e665bdba-d44c-4183-bf87-4d960cb57b60,research,http://www.inaturalist.org/observations/1541560,https://inaturalist-open-data.s3.amazonaws.com/photos/1909590/medium.jpg,"",Grey Go-away-bird,Crinifer concolor,Grey Go-away-bird,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Musophagiformes,,,Musophagidae,Criniferinae,,,,Crinifer,,Crinifer concolor,,,,,eater,https://www.inaturalist.org/observations/66413452,
1541573,e005b61a-78b5-40fc-bd5e-96a2f110fff7,research,http://www.inaturalist.org/observations/1541573,https://inaturalist-open-data.s3.amazonaws.com/photos/1909605/medium.jpg,"",Whyte's Barbet,Stactolaema whytii,Whyte's Barbet,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,Lybiidae,,,,,Stactolaema,,Stactolaema whytii,,,,,eater,https://www.inaturalist.org/observations/28163775,
1542113,a635e253-c7d8-42ac-9a23-e55f70c0d490,needs_id,http://www.inaturalist.org/observations/1542113,https://inaturalist-open-data.s3.amazonaws.com/photos/1910248/medium.jpg,"",Mud-nesting Spider Wasps,Ageniellini,Mud-nesting Spider Wasps,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Pompiloidea,Pompilidae,Pepsinae,,Ageniellini,,,,,,,,,eater,https://www.inaturalist.org/observations/66413287,
1560560,4474e0b6-611d-4c3d-8499-c97414c149ab,research,http://www.inaturalist.org/observations/1560560,https://inaturalist-open-data.s3.amazonaws.com/photos/1932050/medium.jpg,"",Jacket Plum,Pappea capensis,Jacket plum,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Pappea,,Pappea capensis,,,,,thing being eaten,https://www.inaturalist.org/observations/73591486,
1560782,0a0a40f1-c055-4748-8e74-23b2d33bff84,research,http://www.inaturalist.org/observations/1560782,https://inaturalist-open-data.s3.amazonaws.com/photos/1932333/medium.jpg,,Greenhouse Orthezia,Insignorthezia insignis,Greenhouse Orthezia,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Coccoidea,Ortheziidae,,,,,Insignorthezia,,Insignorthezia insignis,,,,,eater,https://www.inaturalist.org/observations/40576956,
1564429,7c28cb35-e7ca-42d6-8be4-508492f173b1,research,http://www.inaturalist.org/observations/1564429,https://inaturalist-open-data.s3.amazonaws.com/photos/1936840/medium.jpg,,Twin Swift,Borbo gemella,Twin Swift,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Hesperiidae,Hesperiinae,,Baorini,,Borbo,,Borbo gemella,,,,,eater,https://www.inaturalist.org/observations/66413110,
1587964,cf4d4864-a39d-444e-96a1-65d87a873f16,research,http://www.inaturalist.org/observations/1587964,https://inaturalist-open-data.s3.amazonaws.com/photos/1958040/medium.jpg,,European Roller,Coracias garrulus,European Roller,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Coraciiformes,,,Coraciidae,,,,,Coracias,,Coracias garrulus,,,,,eater,,"No, none of these"
1743984,01d45375-7c7b-4ef8-b3db-f7f26c82af10,research,http://www.inaturalist.org/observations/1743984,https://inaturalist-open-data.s3.amazonaws.com/photos/2115343/medium.jpg,This young male took his chance to get a snack for supper. The fawn was kept allive for about 15min. The lion was licking the fawn bevore he killed it,Kaplöwe,Panthera leo melanochaita,Southern Lion,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Pantherinae,,,,Panthera,,Panthera leo,,Panthera leo melanochaita,,,,,
1744001,8942cddf-128d-429a-a549-9d2f32f3892b,research,http://www.inaturalist.org/observations/1744001,https://inaturalist-open-data.s3.amazonaws.com/photos/2115368/medium.jpg,"This is Part 2 of the story. 5 - 6 m crocs enjoying a Puku.

Part 1: http://www.inaturalist.org/observations/1741058

Part 3: http://www.inaturalist.org/observations/1744007",Nile Crocodile,Crocodylus niloticus,Nile Crocodile,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Crocodylia,,,Crocodylidae,,,,,Crocodylus,,Crocodylus niloticus,,,,,,,
1744007,5ccf48a1-d0fb-4e9d-ba77-66e9c1d82ed5,research,http://www.inaturalist.org/observations/1744007,https://inaturalist-open-data.s3.amazonaws.com/photos/2115382/medium.jpg,"This is Part 3

A leopard, blind on one eye, tries to get some pieces of the Puku

Part 1 : http://www.inaturalist.org/observations/1741058

Part 2 : http://www.inaturalist.org/observations/1744001
",Afrikanischer Leopard,Panthera pardus pardus,African Leopard,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Pantherinae,,,,Panthera,,Panthera pardus,,Panthera pardus pardus,,,,,
1766483,d238fb87-23bd-469d-883a-e4d7022b2f1e,research,http://www.inaturalist.org/observations/1766483,https://inaturalist-open-data.s3.amazonaws.com/photos/2135913/medium.jpg,"",Small Tortoiseshell,Aglais urticae,Small Tortoiseshell,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Aglais,,Aglais urticae,,,,,,,
1766953,0e9f6aa4-6742-477f-9861-daac87de7ebb,research,http://www.inaturalist.org/observations/1766953,https://static.inaturalist.org/photos/22224/medium.JPG,"",Broad-billed Prion,Pachyptila vittata,Broad-billed Prion,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Procellariiformes,,,Procellariidae,,,,,Pachyptila,,Pachyptila vittata,,,,,organism being eaten,https://www.inaturalist.org/observations/10686,"No, none of these"
1850681,25a06f26-d118-4f5a-ac1f-bbe744ce715a,needs_id,http://www.inaturalist.org/observations/1850681,https://inaturalist-open-data.s3.amazonaws.com/photos/2249392/medium.jpg,,Assassin Bugs,Sphedanolestes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Harpactorinae,,Harpactorini,,Sphedanolestes,,,,,,,eater,https://www.inaturalist.org/observations/66412888,
2379770,4fa95c0e-b9f8-4ca6-a6fe-40e705902cd6,needs_id,http://www.inaturalist.org/observations/2379770,https://inaturalist-open-data.s3.amazonaws.com/photos/2651409/medium.jpg,,Graptomyza,Graptomyza,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Eristalinae,,Volucellini,,Graptomyza,,,,,,,eater,https://www.inaturalist.org/observations/28163598,
2416927,cb7118ec-f39d-48cc-a759-b7b9a2d73c8c,research,http://www.inaturalist.org/observations/2416927,https://static.inaturalist.org/photos/2695686/medium.jpeg,"Dhole on Sambar deer carcass in Khao Yai national park, Thailand. By Tontan Travel, http://www.tontantravel.com/tours/en/khao-yai-tours.html",Dhole,Cuon alpinus,Dhole,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Canidae,,,,,Cuon,,Cuon alpinus,,,,,eater,,Scavenging
2425593,e869771a-dc79-4a7f-8290-99a52a4b8cb1,research,http://www.inaturalist.org/observations/2425593,https://inaturalist-open-data.s3.amazonaws.com/photos/2700535/medium.jpg,,Greater Blue-eared Starling,Lamprotornis chalybaeus,Greater Blue-eared Starling,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Lamprotornis,,Lamprotornis chalybaeus,,,,,eater,https://www.inaturalist.org/observations/2425738,
2425738,9a425250-c43e-455e-a3ac-157f87319eab,research,http://www.inaturalist.org/observations/2425738,https://inaturalist-open-data.s3.amazonaws.com/photos/2700767/medium.jpg,,Drosera madagascariensis,Drosera madagascariensis,Madagascar Sundew,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Droseraceae,,,,,Drosera,,Drosera madagascariensis,,,,,eater,https://www.inaturalist.org/observations/66412290,
2455375,6eb198a4-0328-4e49-8d6e-16e0cf2d95f0,needs_id,http://www.inaturalist.org/observations/2455375,https://inaturalist-open-data.s3.amazonaws.com/photos/2745364/medium.jpg,,Asilinae,Asilinae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Asilinae,,,,,,,,,,,eater,https://www.inaturalist.org/observations/66365196,
2468959,0d4771b3-9cba-494e-acf0-f0c54e7ca757,needs_id,http://www.inaturalist.org/observations/2468959,https://inaturalist-open-data.s3.amazonaws.com/photos/2762838/medium.jpg,"",Otitesellini,Arachonia,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,Pteromalinae,,Otitesellini,,Arachonia,,,,,,,eater,https://www.inaturalist.org/observations/28545358,
2468967,1b02fd18-73c6-42b6-b055-dc3266955f1f,research,http://www.inaturalist.org/observations/2468967,https://inaturalist-open-data.s3.amazonaws.com/photos/2762850/medium.jpg,,Ceratosolen capensis,Ceratosolen capensis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Chalcidoidea,Agaonidae,Kradibiinae,,,,Ceratosolen,,Ceratosolen capensis,,,,,eater,https://www.inaturalist.org/observations/28545358,
2498470,103539f7-52aa-4db7-a9cd-b978c80b2e2c,needs_id,http://www.inaturalist.org/observations/2498470,https://inaturalist-open-data.s3.amazonaws.com/photos/2805762/medium.jpg,"",Dark-winged Fungus Gnats,Sciaridae,Dark-winged Fungus Gnats,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Sciaroidea,Sciaridae,,,,,,,,,,,,thing being eaten,https://www.inaturalist.org/observations/91934044,
2518530,ca4f725c-f1a2-479f-89fe-d7da196152fb,research,http://www.inaturalist.org/observations/2518530,https://inaturalist-open-data.s3.amazonaws.com/photos/2827514/medium.jpg,You can't see it in the picture but he has a black tip on his tail. ,Weasels,Mustelinae,Weasels,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Mustelidae,Mustelinae,,,,,,,,,,,eater,,"No, none of these"
2607015,9cd706f3-1dd5-481c-9968-cf1e3a39e60a,research,http://www.inaturalist.org/observations/2607015,https://inaturalist-open-data.s3.amazonaws.com/photos/2912556/medium.jpg,"",Afrikanischer Leopard,Panthera pardus pardus,African Leopard,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Pantherinae,,,,Panthera,,Panthera pardus,,Panthera pardus pardus,,,,,
2655204,ea254d01-431c-4684-92cc-6a04d9990eb0,research,http://www.inaturalist.org/observations/2655204,https://inaturalist-open-data.s3.amazonaws.com/photos/2983865/medium.JPG,"Observed this injured Roadrunner catch a Ring Necked snake, Diadophis punctatus, and snail. The left leg appears broken. After striking the snake repeatedly on a rock it abandoned the dead snake to hunt something else, eventually catching a snail. I have video of it killing the snake.",Greater Roadrunner,Geococcyx californianus,Greater Roadrunner,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Cuculiformes,,,Cuculidae,Neomorphinae,,,,Geococcyx,,Geococcyx californianus,,,,,eater,,"No, none of these"
2656722,f746591c-c19a-4553-8480-8bc4c5a7a28f,research,http://www.inaturalist.org/observations/2656722,https://static.inaturalist.org/photos/2985825/medium.jpg,"",Great Cormorant,Phalacrocorax carbo,Great Cormorant,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Suliformes,,,Phalacrocoracidae,,,,,Phalacrocorax,,Phalacrocorax carbo,,,,,eater,https://www.inaturalist.org/observations/2656724,
2656724,336ac1da-8465-4c14-bf7a-21c58ab64de8,research,http://www.inaturalist.org/observations/2656724,https://static.inaturalist.org/photos/2985833/medium.jpg,"",European Eel,Anguilla anguilla,European Eel,Actinopterygii,Animalia,Chordata,Vertebrata,,Actinopterygii,,Elopomorpha,Anguilliformes,Anguilloidei,,Anguillidae,,,,,Anguilla,,Anguilla anguilla,,,,,thing being eaten,https://www.inaturalist.org/observations/2656722,
2660716,57769dc6-30b3-4ec0-9bed-f80a66d502df,research,http://www.inaturalist.org/observations/2660716,https://static.inaturalist.org/photos/2991839/medium.jpg,"Eating a common milkweed plant, as you'd expect.

Related observation: https://www.inaturalist.org/observations/244948769",Monarch,Danaus plexippus,Monarch,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Danainae,,Danaini,Danaina,Danaus,,Danaus plexippus,,,,,eater,https://www.inaturalist.org/observations/244948769,"No, none of these"
2700865,708405cf-991f-4f72-a42e-30b9cf6d413f,research,http://www.inaturalist.org/observations/2700865,https://static.inaturalist.org/photos/3041081/medium.jpg,"",Northern Watersnake,Nerodia sipedon,Common Watersnake,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Natricinae,,,,Nerodia,,Nerodia sipedon,,,,,eater,https://inaturalist.ca/observations/2700869,"No, none of these"
2700869,41661045-7520-4ae3-9458-e3b4221b8411,research,http://www.inaturalist.org/observations/2700869,https://static.inaturalist.org/photos/3041081/medium.jpg,being eaten by a Northern Watersnake,Common Mudpuppy,Necturus maculosus,Common Mudpuppy,Amphibia,Animalia,Chordata,Vertebrata,,Amphibia,,,Caudata,,,Proteidae,,,,,Necturus,,Necturus maculosus,,,,,organism being eaten,https://inaturalist.ca/observations/2700865,"No, none of these"
2706034,e3ee19d8-ba8b-4653-8ce6-e3256a35084d,research,http://www.inaturalist.org/observations/2706034,https://inaturalist-open-data.s3.amazonaws.com/photos/3048078/medium.JPG,"",Eastern Cicada Killer,Sphecius speciosus,Eastern Cicada-killer Wasp,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Bembicinae,,Bembicini,Spheciina,Sphecius,,Sphecius speciosus,,,,,eater,,"No, none of these"
2827989,d484b05d-9454-4380-a506-abb76c5fcecc,research,http://www.inaturalist.org/observations/2827989,https://inaturalist-open-data.s3.amazonaws.com/photos/3219314/medium.jpg,"",African Peach Moth,Egybolis vaillantina,African Peach Moth,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Erebinae,,Cocytiini,,Egybolis,,Egybolis vaillantina,,,,,,,
2990868,4a3a13ba-b0c8-4e4f-9014-8a5cea7fb9e0,research,http://www.inaturalist.org/observations/2990868,https://inaturalist-open-data.s3.amazonaws.com/photos/3439340/medium.jpg,"",Argo bronzeo,Lycaena phlaeas,Small Copper,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Lycaeninae,,Lycaenini,,Lycaena,,Lycaena phlaeas,,,,,,,
3013721,3b9c550b-b2df-4f5e-a24a-b6c029efed76,research,http://www.inaturalist.org/observations/3013721,https://inaturalist-open-data.s3.amazonaws.com/photos/3467087/medium.jpg,"",Pale-yellow Acraea,Telchinia burni,Pale-yellow Acraea,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Heliconiinae,,Acraeini,,Telchinia,,Telchinia burni,,,,,eater,https://www.inaturalist.org/observations/10960412,
3058903,9adbe688-ff44-4e12-953f-4fe7622b1c98,research,http://naturewatch.org.nz/observations/3058903,https://inaturalist-open-data.s3.amazonaws.com/photos/3523589/medium.jpg,Eating a landhopper,Delicate Garden Skink,Lampropholis delicata,Dark-flecked Garden Sunskink,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Scincidae,Eugongylinae,,,,Lampropholis,,Lampropholis delicata,,,,,eater,,"No, none of these"
3120733,423e298d-20b2-4474-93b3-6d3bded9e142,research,http://inaturalist.ca/observations/3120733,https://inaturalist-open-data.s3.amazonaws.com/photos/3609051/medium.JPG,"",Northern Watersnake,Nerodia sipedon,Common Watersnake,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Natricinae,,,,Nerodia,,Nerodia sipedon,,,,,,,
3174469,c6d5454e-7b5e-40c5-a3fd-f897cfb52da8,research,http://www.inaturalist.org/observations/3174469,https://inaturalist-open-data.s3.amazonaws.com/photos/3671119/medium.jpg,,Banded Garden Spider,Argiope trifasciata,Banded Garden Spider,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Araneidae,Argiopinae,,,,Argiope,,Argiope trifasciata,,,,,eater,https://www.inaturalist.org/observations/66411306,
3295191,aedd4472-746b-4be7-99ea-9750a88561f4,needs_id,http://www.inaturalist.org/observations/3295191,https://static.inaturalist.org/photos/3808387/medium.jpg,"Attacked, killed, and ran off with the other brown beetle. More pics of the prey beetle here: http://www.inaturalist.org/observations/3295226",Pasimachus,Pasimachus,Warrior Beetles,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Scaritinae,,Scaritini,Pasimachina,Pasimachus,,,,,,,eater,http://www.inaturalist.org/observations/3295226,"No, none of these"
3295226,bcf6c6b8-f922-4a11-8682-cf0ad5717241,needs_id,http://www.inaturalist.org/observations/3295226,https://static.inaturalist.org/photos/3808461/medium.jpg,The carabid beetle killed this one and carried it off. More pics of the carabid beetle: http://www.inaturalist.org/observations/3295191,June Beetles,Melolonthinae,June Beetles,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,,,,,,,,,,organism being eaten,http://www.inaturalist.org/observations/3295191,"No, none of these"
3304440,beb6cb4d-41c1-4693-ad17-8addb84f58a1,research,http://www.inaturalist.org/observations/3304440,https://inaturalist-open-data.s3.amazonaws.com/photos/3819445/medium.jpg,"",Brahminy Blindsnake,Indotyphlops braminus,Brahminy Blindsnake,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Typhlopidae,Asiatyphlopinae,,,,Indotyphlops,,Indotyphlops braminus,,,,,organism being eaten,,"No, none of these"
3316348,81bc889c-b1d7-43f8-bfa4-6c76a15a8700,research,http://www.inaturalist.org/observations/3316348,https://inaturalist-open-data.s3.amazonaws.com/photos/3832357/medium.jpg,,Scarlet-chested Sunbird,Chalcomitra senegalensis,Scarlet-chested Sunbird,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Nectariniidae,,,,,Chalcomitra,,Chalcomitra senegalensis,,,,,eater,https://www.inaturalist.org/observations/20827247,
3331285,2a50d581-0902-4d99-b2ce-a17ab6a0ce26,needs_id,http://www.inaturalist.org/observations/3331285,https://inaturalist-open-data.s3.amazonaws.com/photos/3846754/medium.jpg,,Duplachionaspis,Duplachionaspis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Coccoidea,Diaspididae,Diaspidinae,,Diaspidini,Chionaspidina,Duplachionaspis,,,,,,,eater,https://www.inaturalist.org/observations/66410426,
3572546,eaa53ce2-0aec-41eb-8e47-b2091be13cbb,research,http://www.inaturalist.org/observations/3572546,https://static.inaturalist.org/photos/4146583/medium.jpg,"The yellow jacket had attacked and was eating the other insect (a springtail?)

Prey observation: https://www.inaturalist.org/observations/243148026",Common Aerial Yellowjacket,Dolichovespula arenaria,Common Aerial Yellowjacket,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Dolichovespula,,Dolichovespula arenaria,,,,,eater,https://www.inaturalist.org/observations/243148026,"No, none of these"
